code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_unregistration,withdrew,avg_score,num_assessments,total_clicks,active_days,avg_clicks_per_day,target
DDD,2013B,553864,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,5.0,1,,,128.0,10.0,2.327272727272727,0
DDD,2013B,553964,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,,0,60.57142857142857,14.0,2156.0,158.0,2.4472190692395004,1
DDD,2013B,554046,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,27.0,1,,,,,,0
DDD,2013B,554161,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,,0,80.85714285714286,14.0,1714.0,139.0,3.2400756143667295,1
DDD,2013B,554174,M,Scotland,HE Qualification,70-80%,35-55,0,90,N,Distinction,,0,87.5,14.0,1360.0,105.0,2.2934232715008434,1
DDD,2013B,554193,F,Wales,HE Qualification,60-70%,0-35,0,60,N,Fail,,0,72.8,10.0,1519.0,115.0,2.574576271186441,0
DDD,2013B,554205,M,Ireland,Lower Than A Level,,0-35,0,60,N,Pass,,0,72.82608695652173,23.0,7109.0,243.0,3.103011785246617,1
DDD,2013B,554205,M,Ireland,Lower Than A Level,,0-35,0,60,N,Pass,,0,72.82608695652173,23.0,7109.0,243.0,3.103011785246617,1
DDD,2013B,554245,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,,0,74.71428571428571,14.0,1387.0,120.0,2.0101449275362318,1
DDD,2013B,554295,M,North Western Region,A Level or Equivalent,10-20,35-55,0,90,Y,Pass,,0,79.72727272727273,11.0,370.0,43.0,2.1637426900584797,1
DDD,2013B,554300,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,,0,78.0,11.0,844.0,56.0,2.425287356321839,1
DDD,2013B,554446,F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,,0,81.42857142857143,14.0,1738.0,118.0,1.9616252821670428,1
DDD,2013B,554484,M,Scotland,HE Qualification,90-100%,35-55,0,60,Y,Pass,,0,82.64285714285714,14.0,1435.0,64.0,3.106060606060606,1
DDD,2013B,554574,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,,0,81.14285714285714,14.0,1950.0,103.0,2.765957446808511,1
DDD,2013B,554587,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,24.0,1,,,68.0,3.0,2.5185185185185186,0
DDD,2013B,554588,F,North Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,0.0,1,53.07142857142857,14.0,1636.0,62.0,3.684684684684685,0
DDD,2013B,554588,F,North Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,219.0,1,53.07142857142857,14.0,1636.0,62.0,3.684684684684685,0
DDD,2013B,554588,F,North Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,,0,53.07142857142857,14.0,1636.0,62.0,3.684684684684685,0
DDD,2013B,554691,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,110.0,1,60.0,17.0,4069.0,190.0,2.75864406779661,0
DDD,2013B,554691,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,158.0,1,60.0,17.0,4069.0,190.0,2.75864406779661,0
DDD,2013B,554691,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,,0,60.0,17.0,4069.0,190.0,2.75864406779661,0
DDD,2013B,554729,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-16.0,1,,,63.0,2.0,1.8,0
DDD,2013B,554773,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,,0,72.6,11.0,641.0,60.0,1.960244648318043,0
DDD,2013B,554881,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,,0,63.92307692307692,26.0,2817.0,109.0,4.907665505226481,0
DDD,2013B,554881,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,,0,63.92307692307692,26.0,2817.0,109.0,4.907665505226481,0
DDD,2013B,554885,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,,0,64.57142857142857,7.0,544.0,58.0,2.2857142857142856,0
DDD,2013B,554885,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,12.0,1,64.57142857142857,7.0,544.0,58.0,2.2857142857142856,0
DDD,2013B,554995,M,North Region,A Level or Equivalent,,0-35,0,150,N,Pass,,0,87.9090909090909,11.0,3659.0,167.0,3.3974001857010214,1
DDD,2013B,555151,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,27.0,1,37.0,2.0,129.0,11.0,1.9846153846153847,0
DDD,2013B,555297,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,5.0,1,,1.0,155.0,9.0,3.0392156862745097,0
DDD,2013B,555360,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,,0,52.5,4.0,254.0,25.0,2.1709401709401708,0
DDD,2013B,555408,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,,0,47.53333333333333,15.0,614.0,92.0,2.1099656357388317,0
DDD,2013B,555408,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,,0,47.53333333333333,15.0,614.0,92.0,2.1099656357388317,0
DDD,2013B,555428,M,Wales,HE Qualification,80-90%,0-35,0,60,N,Fail,,0,,,148.0,7.0,2.690909090909091,0
DDD,2013B,555446,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,220.0,1,58.714285714285715,14.0,800.0,68.0,2.26628895184136,0
DDD,2013B,555446,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,,0,58.714285714285715,14.0,800.0,68.0,2.26628895184136,0
DDD,2013B,555497,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,,0,65.5,2.0,175.0,14.0,2.2435897435897436,0
DDD,2013B,555740,M,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,,0,72.78571428571429,14.0,847.0,88.0,2.4339080459770117,1
DDD,2013B,555765,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,,0,66.14285714285714,7.0,310.0,37.0,2.039473684210526,0
DDD,2013B,555772,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,100,N,Fail,,0,51.666666666666664,6.0,582.0,40.0,3.3641618497109826,0
DDD,2013B,555830,M,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-26.0,1,,,,,,0
DDD,2013B,556030,M,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Fail,,0,85.0,4.0,303.0,20.0,1.89375,0
DDD,2013B,556082,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,,0,79.85714285714286,14.0,2214.0,146.0,2.7954545454545454,1
DDD,2013B,556093,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,53.0,1,77.0,2.0,386.0,21.0,2.490322580645161,0
DDD,2013B,556165,M,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail,,0,59.357142857142854,14.0,1698.0,117.0,2.6325581395348836,0
DDD,2013B,556185,M,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction,,0,82.42857142857143,14.0,1156.0,86.0,2.507592190889371,1
DDD,2013B,556295,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail,,0,88.38888888888889,18.0,4416.0,218.0,2.4384318056322476,0
DDD,2013B,556295,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail,,0,88.38888888888889,18.0,4416.0,218.0,2.4384318056322476,0
DDD,2013B,556308,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,224.0,1,64.63636363636364,12.0,1329.0,86.0,3.273399014778325,0
DDD,2013B,556337,F,Wales,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,,0,47.57142857142857,14.0,2658.0,107.0,3.937777777777778,1
DDD,2013B,556354,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,110.0,1,74.5,6.0,917.0,50.0,2.4716981132075473,0
DDD,2013B,556360,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,39.0,1,65.0,2.0,1047.0,41.0,3.0172910662824206,0
DDD,2013B,556362,M,South Region,Lower Than A Level,80-90%,35-55,0,60,Y,Pass,,0,53.642857142857146,14.0,2792.0,122.0,2.459911894273128,1
DDD,2013B,556369,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,94.0,1,43.5,2.0,413.0,34.0,2.004854368932039,0
DDD,2013B,556370,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,,0,52.06666666666667,15.0,950.0,78.0,2.2144522144522143,0
DDD,2013B,556370,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,,0,52.06666666666667,15.0,950.0,78.0,2.2144522144522143,0
DDD,2013B,556373,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,,0,91.64285714285714,14.0,1317.0,107.0,2.1913477537437602,1
DDD,2013B,556389,M,London Region,HE Qualification,70-80%,0-35,0,60,N,Pass,,0,73.25,12.0,836.0,82.0,2.381766381766382,1
DDD,2013B,556575,M,North Region,HE Qualification,,0-35,0,60,N,Distinction,,0,88.92307692307692,13.0,1722.0,149.0,2.149812734082397,1
DDD,2013B,556584,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Pass,,0,87.65217391304348,23.0,6430.0,201.0,3.9016990291262137,1
DDD,2013B,556584,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Pass,,0,87.65217391304348,23.0,6430.0,201.0,3.9016990291262137,1
DDD,2013B,556660,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,,0,73.07692307692308,13.0,2620.0,133.0,3.367609254498715,0
DDD,2013B,556713,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,27.0,1,,,23.0,3.0,2.090909090909091,0
DDD,2013B,556721,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,,0,66.08333333333333,12.0,1248.0,126.0,2.1856392294220663,1
DDD,2013B,556739,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,24.0,1,,,65.0,8.0,2.3214285714285716,0
DDD,2013B,556756,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,,0,33.0,1.0,273.0,21.0,2.256198347107438,0
DDD,2013B,556774,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,,0,93.42857142857143,14.0,1306.0,117.0,2.015432098765432,1
DDD,2013B,556780,M,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,,0,89.21428571428571,14.0,3233.0,212.0,2.8211169284467714,1
DDD,2013B,556785,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass,,0,82.38461538461539,13.0,1839.0,115.0,2.250917992656059,1
DDD,2013B,556835,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,,0,82.21428571428571,14.0,2716.0,195.0,2.239076669414674,1
DDD,2013B,556918,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,31.0,1,75.64285714285714,14.0,3809.0,165.0,2.436980166346769,1
DDD,2013B,556918,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,,0,75.64285714285714,14.0,3809.0,165.0,2.436980166346769,1
DDD,2013B,556934,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,,0,77.85714285714286,14.0,975.0,68.0,2.0526315789473686,1
DDD,2013B,557005,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,,0,18.0,1.0,105.0,7.0,2.3333333333333335,0
DDD,2013B,557045,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,,0,71.58333333333333,12.0,911.0,50.0,2.3785900783289815,1
DDD,2013B,557083,F,North Western Region,Lower Than A Level,10-20,0-35,0,180,Y,Withdrawn,-17.0,1,,,89.0,11.0,3.2962962962962963,0
DDD,2013B,557083,F,North Western Region,Lower Than A Level,10-20,0-35,0,180,Y,Withdrawn,,0,,,89.0,11.0,3.2962962962962963,0
DDD,2013B,557237,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,,0,63.2,15.0,2107.0,158.0,2.2225738396624473,0
DDD,2013B,557237,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,,0,63.2,15.0,2107.0,158.0,2.2225738396624473,0
DDD,2013B,557247,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,213.0,1,,1.0,576.0,20.0,3.4698795180722892,0
DDD,2013B,557247,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,102.0,1,,1.0,576.0,20.0,3.4698795180722892,0
DDD,2013B,557358,M,London Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,,0,63.07142857142857,14.0,1534.0,73.0,2.8780487804878048,0
DDD,2013B,557432,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,,0,61.4,5.0,1014.0,54.0,2.6,0
DDD,2013B,557467,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,74.0,1,60.0,3.0,426.0,44.0,2.1624365482233503,0
DDD,2013B,557477,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,,0,69.27272727272727,11.0,549.0,30.0,2.6911764705882355,0
DDD,2013B,557504,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,37.0,1,46.5,2.0,68.0,9.0,1.837837837837838,0
DDD,2013B,557694,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Pass,,0,89.64285714285714,14.0,2868.0,156.0,2.975103734439834,1
DDD,2013B,557706,F,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-2.0,1,,,,,,0
DDD,2013B,557742,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,,0,80.16666666666667,12.0,2737.0,224.0,2.454708520179372,1
DDD,2013B,557751,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,206.0,1,57.285714285714285,7.0,749.0,42.0,2.996,0
DDD,2013B,557751,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-46.0,1,57.285714285714285,7.0,749.0,42.0,2.996,0
DDD,2013B,557752,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,174.0,1,46.333333333333336,3.0,194.0,23.0,2.8529411764705883,0
DDD,2013B,557764,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,,0,54.214285714285715,14.0,1923.0,137.0,2.550397877984085,0
DDD,2013B,557826,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn,72.0,1,54.25,4.0,1212.0,63.0,2.7235955056179777,0
DDD,2013B,557846,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,60,N,Pass,,0,76.28571428571429,14.0,765.0,91.0,1.655844155844156,1
DDD,2013B,557850,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Fail,,0,67.42857142857143,7.0,716.0,51.0,2.6323529411764706,0
DDD,2013B,557911,M,North Region,A Level or Equivalent,,35-55,0,60,N,Pass,,0,86.61538461538461,13.0,1382.0,74.0,2.232633279483037,1
DDD,2013B,557924,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,,0,81.21428571428571,14.0,5329.0,219.0,3.0910672853828305,1
DDD,2013B,558123,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,17.0,1,,,53.0,4.0,2.65,0
DDD,2013B,558134,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,27.0,1,53.0,1.0,45.0,7.0,1.6071428571428572,0
DDD,2013B,558153,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,,0,66.57142857142857,7.0,482.0,33.0,2.386138613861386,0
DDD,2013B,558200,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,,0,76.35714285714286,14.0,3344.0,215.0,2.9910554561717353,1
DDD,2013B,558224,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,,0,47.214285714285715,14.0,1550.0,145.0,2.252906976744186,0
DDD,2013B,558290,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,,0,84.92857142857143,14.0,9578.0,123.0,5.72504482964734,1
DDD,2013B,558308,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,65.0,1,53.333333333333336,3.0,439.0,36.0,2.2746113989637307,0
DDD,2013B,558317,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,27.0,1,,,42.0,4.0,1.75,0
DDD,2013B,558415,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,,0,70.14285714285714,14.0,1031.0,110.0,2.1345755693581783,1
DDD,2013B,558440,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,235.0,1,53.44444444444444,18.0,3097.0,167.0,2.7000871839581517,1
DDD,2013B,558440,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,,0,53.44444444444444,18.0,3097.0,167.0,2.7000871839581517,1
DDD,2013B,558488,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,,0,42.5,14.0,436.0,50.0,2.0961538461538463,0
DDD,2013B,558610,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,158.0,1,83.3,10.0,1788.0,100.0,2.543385490753912,0
DDD,2013B,558610,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,,0,83.3,10.0,1788.0,100.0,2.543385490753912,0
DDD,2013B,558626,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,48.0,1,70.0,1.0,132.0,10.0,2.490566037735849,0
DDD,2013B,558645,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,,0,51.07692307692308,13.0,1711.0,112.0,2.3310626702997275,0
DDD,2013B,558678,F,North Region,HE Qualification,,0-35,0,60,N,Pass,,0,74.21428571428571,14.0,2430.0,190.0,2.4471299093655587,1
DDD,2013B,558779,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,,0,42.5,2.0,85.0,10.0,2.4285714285714284,0
DDD,2013B,558787,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,,0,85.71428571428571,14.0,1513.0,144.0,2.356697819314642,1
DDD,2013B,558806,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-29.0,1,83.23076923076923,13.0,993.0,69.0,2.640957446808511,1
DDD,2013B,558806,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,,0,83.23076923076923,13.0,993.0,69.0,2.640957446808511,1
DDD,2013B,558817,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-8.0,1,,,11.0,2.0,2.75,0
DDD,2013B,558829,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,,0,,,809.0,19.0,3.2103174603174605,0
DDD,2013B,558837,F,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass,,0,62.714285714285715,14.0,682.0,60.0,2.3276450511945392,1
DDD,2013B,558914,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,,0,52.82608695652174,23.0,4716.0,219.0,2.839253461770018,0
DDD,2013B,558914,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,,0,52.82608695652174,23.0,4716.0,219.0,2.839253461770018,0
DDD,2013B,558948,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,,0,71.61538461538461,13.0,533.0,72.0,2.422727272727273,1
DDD,2013B,558954,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-9.0,1,,,,,,0
DDD,2013B,559081,M,North Region,HE Qualification,,35-55,0,60,N,Pass,,0,86.0,14.0,816.0,78.0,2.1473684210526316,1
DDD,2013B,559261,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,27.0,1,,,13.0,1.0,1.1818181818181819,0
DDD,2013B,559282,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,,0,93.28571428571429,14.0,1397.0,97.0,2.3478991596638656,1
DDD,2013B,559293,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,,0,40.0,14.0,1543.0,93.0,2.8363970588235294,0
DDD,2013B,559410,M,Ireland,HE Qualification,50-60%,0-35,0,60,N,Fail,,0,53.2,5.0,465.0,30.0,2.6123595505617976,0
DDD,2013B,559420,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,,0,82.85714285714286,14.0,2354.0,194.0,2.2144873000940732,1
DDD,2013B,559459,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail,,0,42.666666666666664,9.0,599.0,34.0,3.9407894736842106,0
DDD,2013B,559469,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass,128.0,1,71.38461538461539,13.0,2223.0,115.0,2.707673568818514,1
DDD,2013B,559469,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass,,0,71.38461538461539,13.0,2223.0,115.0,2.707673568818514,1
DDD,2013B,559474,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,,0,64.71428571428571,14.0,1058.0,82.0,2.618811881188119,1
DDD,2013B,559612,M,North Region,HE Qualification,,0-35,0,60,N,Fail,,0,63.42857142857143,14.0,2761.0,174.0,2.4134615384615383,0
DDD,2013B,559672,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-25.0,1,75.71428571428571,14.0,1069.0,71.0,2.881401617250674,1
DDD,2013B,559672,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,,0,75.71428571428571,14.0,1069.0,71.0,2.881401617250674,1
DDD,2013B,559706,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,,0,71.8695652173913,23.0,2814.0,146.0,2.7561214495592554,1
DDD,2013B,559706,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,,0,71.8695652173913,23.0,2814.0,146.0,2.7561214495592554,1
DDD,2013B,559823,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,,0,56.125,8.0,353.0,29.0,2.5955882352941178,0
DDD,2013B,559826,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,,0,,,228.0,10.0,2.5054945054945055,0
DDD,2013B,559838,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,,0,,,360.0,18.0,2.1818181818181817,0
DDD,2013B,559903,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,,0,86.35714285714286,14.0,2028.0,131.0,3.04047976011994,1
DDD,2013B,559930,M,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,,0,35.214285714285715,14.0,2288.0,110.0,2.998689384010485,0
DDD,2013B,559950,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,,0,43.333333333333336,3.0,700.0,38.0,3.7433155080213902,0
DDD,2013B,560024,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,,0,92.64285714285714,14.0,615.0,52.0,2.188612099644128,1
DDD,2013B,560114,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,,0,69.04347826086956,23.0,6757.0,231.0,2.740064882400649,1
DDD,2013B,560114,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,,0,69.04347826086956,23.0,6757.0,231.0,2.740064882400649,1
DDD,2013B,560127,F,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,37.0,1,,,26.0,5.0,1.3,0
DDD,2013B,560179,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,,0,85.38461538461539,13.0,2991.0,191.0,2.5941023417172593,1
DDD,2013B,560240,M,South East Region,HE Qualification,40-50%,0-35,0,60,N,Pass,,0,76.85714285714286,14.0,1391.0,127.0,2.3656462585034013,1
DDD,2013B,560260,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,,0,76.6923076923077,14.0,655.0,55.0,2.651821862348178,1
DDD,2013B,560311,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,,0,92.04347826086956,23.0,5338.0,203.0,3.38276299112801,1
DDD,2013B,560311,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,,0,92.04347826086956,23.0,5338.0,203.0,3.38276299112801,1
DDD,2013B,560347,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,,0,74.92857142857143,14.0,1566.0,90.0,2.4545454545454546,1
DDD,2013B,560381,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,,0,78.07142857142857,14.0,2089.0,118.0,2.9464033850493654,1
DDD,2013B,560384,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,12.0,1,,,66.0,4.0,1.8333333333333333,0
DDD,2013B,560391,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Pass,,0,88.21428571428571,14.0,1423.0,100.0,2.1302395209580838,1
DDD,2013B,560444,M,London Region,HE Qualification,40-50%,35-55,0,90,N,Pass,,0,52.25,12.0,1981.0,148.0,2.9789473684210526,1
DDD,2013B,560743,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,142.0,1,72.0,8.0,1144.0,86.0,1.919463087248322,0
DDD,2013B,561088,M,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,194.0,1,67.9090909090909,11.0,693.0,58.0,2.3491525423728814,0
DDD,2013B,561734,M,North Region,Lower Than A Level,,35-55,0,60,N,Withdrawn,226.0,1,82.15,20.0,1548.0,134.0,1.9064039408866995,0
DDD,2013B,561734,M,North Region,Lower Than A Level,,35-55,0,60,N,Withdrawn,,0,82.15,20.0,1548.0,134.0,1.9064039408866995,0
DDD,2013B,561848,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,,0,59.4,10.0,607.0,41.0,2.529166666666667,0
DDD,2013B,561848,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,226.0,1,59.4,10.0,607.0,41.0,2.529166666666667,0
DDD,2013B,561848,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,,0,59.4,10.0,607.0,41.0,2.529166666666667,0
DDD,2013B,564465,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,,0,51.5,2.0,69.0,6.0,1.9166666666666667,0
DDD,2013B,596620,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,90,Y,Withdrawn,74.0,1,85.54545454545455,11.0,1559.0,68.0,3.396514161220044,0
DDD,2013B,596620,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,90,Y,Withdrawn,193.0,1,85.54545454545455,11.0,1559.0,68.0,3.396514161220044,0
DDD,2013B,596620,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,90,Y,Withdrawn,95.0,1,85.54545454545455,11.0,1559.0,68.0,3.396514161220044,0
DDD,2013B,596620,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,90,Y,Withdrawn,75.0,1,85.54545454545455,11.0,1559.0,68.0,3.396514161220044,0
DDD,2013B,879295,M,London Region,HE Qualification,20-30%,35-55,0,180,N,Withdrawn,223.0,1,51.714285714285715,7.0,253.0,27.0,2.1810344827586206,0
