id_student,num_of_prev_attempts,studied_credits,disability,withdrew,avg_score,num_assessments,total_clicks,active_days,avg_clicks_per_day,gender_M,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,age_band_35-55,age_band_55<=,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%
592259,1,90,0,1,66.8125,16.0,2841.0,117.0,3.4604141291108403,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
592259,1,90,0,1,66.8125,16.0,2841.0,117.0,3.4604141291108403,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
592259,1,90,0,0,66.8125,16.0,2841.0,117.0,3.4604141291108403,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
592310,0,30,0,0,91.33333333333333,9.0,2126.0,111.0,3.445705024311183,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
592338,0,60,0,0,72.15384615384616,13.0,3184.0,127.0,3.2129162462159435,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
592338,0,60,0,0,72.15384615384616,13.0,3184.0,127.0,3.2129162462159435,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
592372,0,30,0,0,46.8,10.0,1898.0,109.0,3.0861788617886177,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
592372,0,30,0,0,46.8,10.0,1898.0,109.0,3.0861788617886177,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
592494,0,30,0,0,76.75,12.0,5803.0,191.0,3.124932687129779,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592494,0,30,0,0,76.75,12.0,5803.0,191.0,3.124932687129779,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592625,0,90,0,0,81.4,10.0,1503.0,92.0,2.424193548387097,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
592625,0,90,0,0,81.4,10.0,1503.0,92.0,2.424193548387097,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
592657,0,120,1,1,56.0,1.0,1052.0,20.0,5.033492822966507,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
592657,0,120,1,1,56.0,1.0,1052.0,20.0,5.033492822966507,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
592731,0,30,0,1,99.0,2.0,3549.0,113.0,3.8326133909287257,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
592787,0,30,0,1,86.25,4.0,2178.0,134.0,3.5763546798029555,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
592787,0,30,0,0,86.25,4.0,2178.0,134.0,3.5763546798029555,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
592805,0,30,0,1,0.0,0.0,3.0,1.0,3.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
592950,0,60,1,1,71.5,8.0,3392.0,152.0,2.855218855218855,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
592950,0,60,1,0,71.5,8.0,3392.0,152.0,2.855218855218855,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
592951,0,120,0,1,67.0,1.0,92.0,4.0,3.8333333333333335,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
592951,0,120,0,1,67.0,1.0,92.0,4.0,3.8333333333333335,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
592997,0,30,0,0,62.76923076923077,13.0,4778.0,186.0,4.07679180887372,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
592997,0,30,0,0,62.76923076923077,13.0,4778.0,186.0,4.07679180887372,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
593022,0,60,0,0,82.23809523809524,21.0,6940.0,211.0,3.832136940916621,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
593022,0,60,0,0,82.23809523809524,21.0,6940.0,211.0,3.832136940916621,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
593607,0,30,0,1,55.166666666666664,12.0,813.0,76.0,2.203252032520325,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
593607,0,30,0,0,55.166666666666664,12.0,813.0,76.0,2.203252032520325,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
593657,0,30,0,0,93.0625,16.0,4321.0,214.0,3.1041666666666665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
593657,0,30,0,0,93.0625,16.0,4321.0,214.0,3.1041666666666665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
594052,1,30,0,1,69.8,5.0,400.0,42.0,2.1390374331550803,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
594052,1,30,0,1,69.8,5.0,400.0,42.0,2.1390374331550803,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
594052,1,30,0,0,69.8,5.0,400.0,42.0,2.1390374331550803,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
594214,0,60,0,1,56.0,1.0,374.0,30.0,2.8333333333333335,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
594319,0,120,0,0,85.5,12.0,7464.0,247.0,5.895734597156398,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
594319,0,120,0,0,85.5,12.0,7464.0,247.0,5.895734597156398,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
594326,1,60,0,1,67.95238095238095,21.0,2821.0,139.0,3.1590145576707727,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
594326,1,60,0,0,67.95238095238095,21.0,2821.0,139.0,3.1590145576707727,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
594326,1,60,0,0,67.95238095238095,21.0,2821.0,139.0,3.1590145576707727,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
594399,0,60,0,1,70.0,5.0,1563.0,87.0,3.4503311258278146,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
594399,0,60,0,0,70.0,5.0,1563.0,87.0,3.4503311258278146,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
594419,1,60,0,1,59.333333333333336,15.0,1545.0,114.0,2.809090909090909,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
594419,1,60,0,0,59.333333333333336,15.0,1545.0,114.0,2.809090909090909,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
594419,1,60,0,0,59.333333333333336,15.0,1545.0,114.0,2.809090909090909,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
594627,0,120,0,0,67.0,1.0,36.0,2.0,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
594909,0,30,0,0,72.16666666666667,18.0,3129.0,96.0,4.00640204865557,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
594909,0,30,0,0,72.16666666666667,18.0,3129.0,96.0,4.00640204865557,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
595106,0,60,0,0,90.57142857142857,21.0,5671.0,162.0,3.9327323162274617,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
595106,0,60,0,0,90.57142857142857,21.0,5671.0,162.0,3.9327323162274617,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
595495,0,60,1,0,68.125,16.0,9850.0,228.0,4.1093032957863995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
595495,0,60,1,0,68.125,16.0,9850.0,228.0,4.1093032957863995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
595514,1,30,0,1,59.0,10.0,6588.0,169.0,4.42741935483871,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
595514,1,30,0,0,59.0,10.0,6588.0,169.0,4.42741935483871,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
595553,0,90,0,1,91.0,7.0,4764.0,156.0,4.189973614775726,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
595553,0,90,0,0,91.0,7.0,4764.0,156.0,4.189973614775726,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
595655,0,60,0,1,83.91666666666667,12.0,2338.0,136.0,3.3737373737373737,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
595655,0,60,0,0,83.91666666666667,12.0,2338.0,136.0,3.3737373737373737,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
595746,0,90,0,1,96.83333333333333,12.0,14506.0,211.0,6.678637200736648,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
595746,0,90,0,0,96.83333333333333,12.0,14506.0,211.0,6.678637200736648,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
595938,0,30,0,1,71.16666666666667,6.0,3544.0,119.0,3.7148846960167714,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
595938,0,30,0,0,71.16666666666667,6.0,3544.0,119.0,3.7148846960167714,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
595988,0,60,0,1,79.57142857142857,7.0,1151.0,122.0,2.179924242424242,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
595988,0,60,0,0,79.57142857142857,7.0,1151.0,122.0,2.179924242424242,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
596052,0,120,1,1,64.0,2.0,517.0,17.0,4.743119266055046,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
596052,0,120,1,1,64.0,2.0,517.0,17.0,4.743119266055046,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
596245,0,120,0,1,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596245,0,120,0,1,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596332,0,60,0,0,85.22222222222223,9.0,2954.0,130.0,4.711323763955343,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
596441,0,60,0,1,49.0,7.0,758.0,70.0,2.1844380403458215,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
596441,0,60,0,0,49.0,7.0,758.0,70.0,2.1844380403458215,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
596620,0,120,1,1,85.54545454545455,11.0,1559.0,68.0,3.396514161220044,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
596620,0,120,1,1,85.54545454545455,11.0,1559.0,68.0,3.396514161220044,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
596620,0,120,1,1,85.54545454545455,11.0,1559.0,68.0,3.396514161220044,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
596620,0,120,1,1,85.54545454545455,11.0,1559.0,68.0,3.396514161220044,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
596711,0,60,0,0,85.42857142857143,7.0,1236.0,45.0,4.772200772200772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
596789,0,90,0,1,74.5,4.0,1141.0,50.0,4.273408239700374,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
596789,0,90,0,0,74.5,4.0,1141.0,50.0,4.273408239700374,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
596812,0,90,0,1,89.5,4.0,1590.0,72.0,4.3561643835616435,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
596812,0,90,0,0,89.5,4.0,1590.0,72.0,4.3561643835616435,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
596845,0,60,0,0,82.125,16.0,2741.0,175.0,2.537962962962963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
596845,0,60,0,0,82.125,16.0,2741.0,175.0,2.537962962962963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
596846,0,90,0,0,76.0,16.0,2621.0,130.0,2.8897464167585447,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
596846,0,90,0,0,76.0,16.0,2621.0,130.0,2.8897464167585447,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
596855,0,60,0,1,85.0,1.0,325.0,12.0,4.513888888888889,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
596855,0,60,0,1,85.0,1.0,325.0,12.0,4.513888888888889,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
596860,0,90,0,1,74.66666666666667,12.0,3943.0,66.0,5.850148367952523,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
596860,0,90,0,0,74.66666666666667,12.0,3943.0,66.0,5.850148367952523,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
596931,0,30,0,1,64.25,4.0,739.0,47.0,3.695,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
596931,0,30,0,0,64.25,4.0,739.0,47.0,3.695,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
596981,0,60,0,0,75.25,16.0,2658.0,107.0,3.857764876632801,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
596981,0,60,0,0,75.25,16.0,2658.0,107.0,3.857764876632801,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
597052,0,90,1,0,86.33333333333333,9.0,4625.0,144.0,5.255681818181818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
597166,0,60,0,1,44.0,1.0,499.0,17.0,3.8984375,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
597166,0,60,0,1,44.0,1.0,499.0,17.0,3.8984375,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
597319,0,30,0,1,55.2,5.0,926.0,62.0,3.3189964157706093,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
597319,0,30,0,0,55.2,5.0,926.0,62.0,3.3189964157706093,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
597365,0,60,0,0,86.6875,16.0,16379.0,279.0,4.164505466564963,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
597365,0,60,0,0,86.6875,16.0,16379.0,279.0,4.164505466564963,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
597433,0,120,0,0,66.625,16.0,1712.0,124.0,2.387726638772664,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
597433,0,120,0,0,66.625,16.0,1712.0,124.0,2.387726638772664,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
597436,0,60,0,0,94.6,5.0,2740.0,107.0,4.2153846153846155,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
597560,1,60,0,1,70.16666666666667,6.0,894.0,66.0,2.257575757575758,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
597560,1,60,0,1,70.16666666666667,6.0,894.0,66.0,2.257575757575758,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
597560,1,60,0,0,70.16666666666667,6.0,894.0,66.0,2.257575757575758,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
597755,0,60,0,0,87.8125,16.0,1643.0,118.0,2.0435323383084576,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
597755,0,60,0,0,87.8125,16.0,1643.0,118.0,2.0435323383084576,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
597948,0,60,0,1,89.75,4.0,2905.0,119.0,5.3597785977859775,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
597948,0,60,0,0,89.75,4.0,2905.0,119.0,5.3597785977859775,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
598028,0,60,0,1,70.33333333333333,6.0,2276.0,98.0,4.884120171673819,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
598028,0,60,0,0,70.33333333333333,6.0,2276.0,98.0,4.884120171673819,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
598102,0,60,0,0,66.06666666666666,15.0,9615.0,218.0,3.5116873630387144,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
598102,0,60,0,0,66.06666666666666,15.0,9615.0,218.0,3.5116873630387144,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
598299,0,60,0,0,79.57142857142857,21.0,7044.0,221.0,4.177935943060498,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
598299,0,60,0,0,79.57142857142857,21.0,7044.0,221.0,4.177935943060498,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
598478,0,30,0,1,80.0,3.0,2090.0,59.0,4.390756302521009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
598478,0,30,0,1,80.0,3.0,2090.0,59.0,4.390756302521009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
598501,0,60,0,0,80.75,12.0,1401.0,90.0,2.6942307692307694,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
598501,0,60,0,0,80.75,12.0,1401.0,90.0,2.6942307692307694,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
598665,0,30,0,0,86.71428571428571,14.0,3756.0,122.0,3.836567926455567,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
598665,0,30,0,0,86.71428571428571,14.0,3756.0,122.0,3.836567926455567,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
598713,0,60,0,0,80.19047619047619,21.0,4346.0,165.0,3.822339489885664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
598713,0,60,0,0,80.19047619047619,21.0,4346.0,165.0,3.822339489885664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
598751,0,30,0,0,80.0,6.0,600.0,46.0,3.5502958579881656,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
598887,0,120,0,1,70.4,10.0,1249.0,49.0,3.6098265895953756,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
598887,0,120,0,1,70.4,10.0,1249.0,49.0,3.6098265895953756,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
598963,0,30,0,0,79.0,13.0,4408.0,155.0,4.317335945151812,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
598963,0,30,0,0,79.0,13.0,4408.0,155.0,4.317335945151812,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
598983,0,60,0,0,64.52380952380952,21.0,3812.0,153.0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
598983,0,60,0,0,64.52380952380952,21.0,3812.0,153.0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
599084,0,60,0,1,100.0,1.0,654.0,22.0,5.030769230769231,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
599109,0,60,0,0,86.0,16.0,4865.0,251.0,2.286184210526316,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
599109,0,60,0,0,86.0,16.0,4865.0,251.0,2.286184210526316,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
599169,0,120,1,0,81.33333333333333,15.0,2493.0,184.0,2.2663636363636366,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
599169,0,120,1,0,81.33333333333333,15.0,2493.0,184.0,2.2663636363636366,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
599176,0,60,0,0,91.84615384615384,13.0,3874.0,161.0,3.031298904538341,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
599176,0,60,0,0,91.84615384615384,13.0,3874.0,161.0,3.031298904538341,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
599297,0,120,0,0,59.5,6.0,479.0,30.0,1.9007936507936507,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
599297,0,120,0,0,59.5,6.0,479.0,30.0,1.9007936507936507,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
599297,0,120,0,0,59.5,6.0,479.0,30.0,1.9007936507936507,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
599341,1,60,0,1,84.8,5.0,3846.0,122.0,4.81351689612015,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
599341,1,60,0,1,84.8,5.0,3846.0,122.0,4.81351689612015,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
599341,1,60,0,0,84.8,5.0,3846.0,122.0,4.81351689612015,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
599398,0,60,0,0,75.0952380952381,21.0,4570.0,155.0,4.271028037383178,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
599398,0,60,0,0,75.0952380952381,21.0,4570.0,155.0,4.271028037383178,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
599429,0,90,0,1,74.66666666666667,3.0,584.0,31.0,3.497005988023952,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599429,0,90,0,0,74.66666666666667,3.0,584.0,31.0,3.497005988023952,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
